"order_id","customer_id","order_date","shipping_city","shipping_state","shipping_region","shipping_country","shipping_postal_code","shipping_date","shipping_mode","order_details_id","product_id","quantity","order_discount","order_profits","order_profit_ratio","order_sales","customer_name","customer_segment","product_name","product_category","product_subcategory","product_manufacturer"
"CA-2015-136861","591","2015-09-05 00:00:00","Saint Petersburg","Florida","South","United States","33710","2015-09-07 00:00:00","First Class","932","1533","2","0.2","2","0.06","32","Patrick Ryan","Consumer","Telescoping Adjustable Floor Lamp","Furniture","Furnishings","Other"
"CA-2015-137092","464","2015-10-20 00:00:00","Chicago","Illinois","Central","United States","60653","2015-10-22 00:00:00","Second Class","933","1664","1","0.2","1","0.33","4","Lindsay Shagiari","Home Office","Wirebound Voice Message Log Book","Office Supplies","Paper","Wirebound"
"CA-2015-137092","464","2015-10-20 00:00:00","Chicago","Illinois","Central","United States","60653","2015-10-22 00:00:00","Second Class","934","1426","1","0.8","-15","-1.7","9","Lindsay Shagiari","Home Office","Satellite Sectional Post Binders","Office Supplies","Binders","Other"
"CA-2015-137092","464","2015-10-20 00:00:00","Chicago","Illinois","Central","United States","60653","2015-10-22 00:00:00","Second Class","935","179","1","0.2","8","0.33","24","Lindsay Shagiari","Home Office","Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White","Office Supplies","Labels","Avery"
"CA-2015-137092","464","2015-10-20 00:00:00","Chicago","Illinois","Central","United States","60653","2015-10-22 00:00:00","Second Class","936","1033","4","0.2","72","0.23","320","Lindsay Shagiari","Home Office","Logitech Wireless Performance Mouse MX for PC and Mac","Technology","Accessories","Logitech"
"CA-2015-137092","464","2015-10-20 00:00:00","Chicago","Illinois","Central","United States","60653","2015-10-22 00:00:00","Second Class","937","15","3","0.2","32","0.06","505","Lindsay Shagiari","Home Office","24 Capacity Maxi Data Binder Racks, Pearl","Office Supplies","Storage","Other"
"CA-2015-137274","542","2015-03-29 00:00:00","Plano","Texas","Central","United States","75023","2015-04-02 00:00:00","Standard Class","938","377","3","0.3","-153","-0.17","891","Mike Gockenbach","Consumer","Bush Advantage Collection Racetrack Conference Table","Furniture","Tables","Bush"
"CA-2015-137351","240","2015-09-30 00:00:00","Seattle","Washington","West","United States","98105","2015-10-04 00:00:00","Standard Class","939","535","7","0.2","13","0.31","43","Doug Bickford","Consumer","DXL Angle-View Binders with Locking Rings by Samsill","Office Supplies","Binders","DXL"
"CA-2015-137575","773","2015-08-06 00:00:00","New York City","New York","East","United States","10035","2015-08-11 00:00:00","Standard Class","940","1013","2","0","84","0.42","200","Trudy Brown","Consumer","Logitech G700s Rechargeable Gaming Mouse","Technology","Accessories","Logitech"
"CA-2015-137589","517","2015-11-03 00:00:00","Lancaster","Pennsylvania","East","United States","17602","2015-11-08 00:00:00","Standard Class","941","461","3","0.2","-64","-0.23","286","Maxwell Schwartz","Consumer","Compact Automatic Electric Letter Opener","Office Supplies","Supplies","Other"
"CA-2015-137911","73","2015-10-09 00:00:00","Jacksonville","North Carolina","South","United States","28540","2015-10-15 00:00:00","Standard Class","942","539","2","0.2","31","0.35","89","Bart Pistole","Corporate","Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box","Office Supplies","Paper","Other"
"CA-2015-138023","433","2015-08-15 00:00:00","Dallas","Texas","Central","United States","75081","2015-08-18 00:00:00","First Class","943","688","8","0.8","-53","-1.7","31","Keith Herrera","Consumer","GBC Durable Plastic Covers","Office Supplies","Binders","GBC"
"CA-2015-138072","314","2015-12-30 00:00:00","Philadelphia","Pennsylvania","East","United States","19120","2016-01-03 00:00:00","Standard Class","944","1069","2","0.2","7","0.25","28","Guy Armstrong","Consumer","Maxell Pro 80 Minute CD-R, 10/Pack","Technology","Accessories","Maxell"
"CA-2015-138100","21","2015-09-15 00:00:00","New York City","New York","East","United States","10011","2015-09-20 00:00:00","Standard Class","945","538","3","0","7","0.47","15","Alex Avila","Consumer","Easy-staple paper","Office Supplies","Paper","Easy-staple paper"
"CA-2015-138100","21","2015-09-15 00:00:00","New York City","New York","East","United States","10011","2015-09-20 00:00:00","Standard Class","946","1056","2","0","6","0.43","15","Alex Avila","Consumer","Master Caster Door Stop, Large Neon Orange","Furniture","Furnishings","Master Caster"
"CA-2015-138128","287","2015-12-09 00:00:00","Philadelphia","Pennsylvania","East","United States","19134","2015-12-15 00:00:00","Standard Class","947","774","3","0.2","10","0.31","31","Frank Preis","Consumer","Globe Weis Peel & Seel First Class Envelopes","Office Supplies","Envelopes","Global"
"CA-2015-138128","287","2015-12-09 00:00:00","Philadelphia","Pennsylvania","East","United States","19134","2015-12-15 00:00:00","Standard Class","948","406","4","0.4","126","0.12","1080","Frank Preis","Consumer","Canon PC940 Copier","Technology","Copiers","Canon"
"CA-2015-138177","563","2015-09-19 00:00:00","Chandler","Arizona","West","United States","85224","2015-09-24 00:00:00","Standard Class","949","820","1","0.5","-46","-0.62","74","Neil Ducich","Corporate","Hon 2111 Invitation Series Straight Table","Furniture","Tables","Hon"
"CA-2015-138198","341","2015-07-18 00:00:00","New Rochelle","New York","East","United States","10801","2015-07-23 00:00:00","Standard Class","950","414","2","0.2","5","0.33","14","Jack Lebron","Consumer","Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl","Office Supplies","Binders","Cardinal"
"CA-2015-138240","699","2015-10-09 00:00:00","San Francisco","California","West","United States","94122","2015-10-14 00:00:00","Standard Class","951","932","1","0.2","-3","-0.19","16","Shirley Jackson","Consumer","iOttie HLCRIO102 Car Mount","Technology","Phones","iOttie"
"CA-2015-138240","699","2015-10-09 00:00:00","San Francisco","California","West","United States","94122","2015-10-14 00:00:00","Standard Class","952","357","3","0","42","0.29","145","Shirley Jackson","Consumer","Boston Heavy-Duty Trimline Electric Pencil Sharpeners","Office Supplies","Art","Boston"
"CA-2015-138296","654","2015-12-05 00:00:00","Alexandria","Virginia","South","United States","22304","2015-12-12 00:00:00","Standard Class","953","1339","2","0","7","0.28","25","Roy Collins","Consumer","Recycled Eldon Regeneration Jumbo File","Office Supplies","Storage","Other"
"CA-2015-138317","559","2015-06-21 00:00:00","Philadelphia","Pennsylvania","East","United States","19120","2015-06-25 00:00:00","Standard Class","954","1496","1","0.2","1","0.16","4","Natalie Webber","Consumer","Stacking Trays by OIC","Furniture","Furnishings","Other"
"CA-2015-138317","559","2015-06-21 00:00:00","Philadelphia","Pennsylvania","East","United States","19120","2015-06-25 00:00:00","Standard Class","955","701","2","0.7","-7","-0.8","9","Natalie Webber","Consumer","GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb","Office Supplies","Binders","GBC"
"CA-2015-138317","559","2015-06-21 00:00:00","Philadelphia","Pennsylvania","East","United States","19120","2015-06-25 00:00:00","Standard Class","956","1501","4","0.2","8","0.34","25","Natalie Webber","Consumer","Staple envelope","Office Supplies","Envelopes","Staple envelope"
"CA-2015-138317","559","2015-06-21 00:00:00","Philadelphia","Pennsylvania","East","United States","19120","2015-06-25 00:00:00","Standard Class","957","632","2","0.2","4","0.09","44","Natalie Webber","Consumer","Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection","Office Supplies","Appliances","Fellowes"
"CA-2015-138317","559","2015-06-21 00:00:00","Philadelphia","Pennsylvania","East","United States","19120","2015-06-25 00:00:00","Standard Class","958","1000","4","0.2","29","0.3","96","Natalie Webber","Consumer","Logitech 910-002974 M325 Wireless Mouse for Web Scrolling","Technology","Accessories","Logitech"
"CA-2015-138317","559","2015-06-21 00:00:00","Philadelphia","Pennsylvania","East","United States","19120","2015-06-25 00:00:00","Standard Class","959","603","3","0.7","-172","-0.83","207","Natalie Webber","Consumer","Epson Perfection V600 Photo Scanner","Technology","Machines","Epson"
"CA-2015-138359","421","2015-04-01 00:00:00","Revere","Massachusetts","East","United States","2151","2015-04-06 00:00:00","Standard Class","960","1850","2","0","3","0.49","6","Katharine Harms","Corporate","Zipper Ring Binder Pockets","Office Supplies","Binders","Other"
"CA-2015-138359","421","2015-04-01 00:00:00","Revere","Massachusetts","East","United States","2151","2015-04-06 00:00:00","Standard Class","961","1362","4","0","3","0.04","67","Katharine Harms","Corporate","Rogers Profile Extra Capacity Storage Tub","Office Supplies","Storage","Rogers"
"CA-2015-138436","392","2015-03-26 00:00:00","Los Angeles","California","West","United States","90036","2015-03-30 00:00:00","Standard Class","962","1409","3","0","9","0.13","66","Jonathan Doherty","Corporate","SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card","Technology","Accessories","SanDisk"
"CA-2015-138450","250","2015-10-18 00:00:00","Philadelphia","Pennsylvania","East","United States","19134","2015-10-22 00:00:00","Standard Class","963","92","4","0.2","3","0.31","10","Edward Hooks","Corporate","Adams ""While You Were Out"" Message Pads","Office Supplies","Paper","Adams"
"CA-2015-138450","250","2015-10-18 00:00:00","Philadelphia","Pennsylvania","East","United States","19134","2015-10-22 00:00:00","Standard Class","964","1623","6","0.2","20","0.38","53","Edward Hooks","Corporate","White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes","Office Supplies","Envelopes","Other"
"CA-2015-138450","250","2015-10-18 00:00:00","Philadelphia","Pennsylvania","East","United States","19134","2015-10-22 00:00:00","Standard Class","965","557","6","0.2","-35","-0.19","187","Edward Hooks","Corporate","Eldon Base for stackable storage shelf, platinum","Office Supplies","Storage","Eldon"
"CA-2015-138513","265","2015-05-23 00:00:00","Bellevue","Washington","West","United States","98006","2015-05-27 00:00:00","Standard Class","966","1799","2","0","6","0.48","13","Erica Hackney","Consumer","Xerox 1999","Office Supplies","Paper","Xerox"
"CA-2015-138527","98","2015-09-12 00:00:00","Cary","North Carolina","South","United States","27511","2015-09-17 00:00:00","Standard Class","967","1825","2","0.2","4","0.35","10","Brad Norvell","Corporate","Xerox 220","Office Supplies","Paper","Xerox"
"CA-2015-138527","98","2015-09-12 00:00:00","Cary","North Carolina","South","United States","27511","2015-09-17 00:00:00","Standard Class","968","1404","1","0.2","2","0.15","15","Brad Norvell","Corporate","SanDisk Cruzer 32 GB USB Flash Drive","Technology","Accessories","SanDisk"
"CA-2015-138527","98","2015-09-12 00:00:00","Cary","North Carolina","South","United States","27511","2015-09-17 00:00:00","Standard Class","969","630","5","0.2","19","0.11","167","Brad Norvell","Corporate","Fellowes 8 Outlet Superior Workstation Surge Protector","Office Supplies","Appliances","Fellowes"
"CA-2015-138681","132","2015-12-20 00:00:00","Tucson","Arizona","West","United States","85705","2015-12-22 00:00:00","First Class","970","1751","2","0.2","3","0.31","8","Carol Triggs","Consumer","Xerox 1954","Office Supplies","Paper","Xerox"
"CA-2015-138681","132","2015-12-20 00:00:00","Tucson","Arizona","West","United States","85705","2015-12-22 00:00:00","First Class","971","466","2","0.2","10","0.2","52","Carol Triggs","Consumer","Computer Room Manger, 14""","Furniture","Furnishings","Other"
"CA-2015-138681","132","2015-12-20 00:00:00","Tucson","Arizona","West","United States","85705","2015-12-22 00:00:00","First Class","972","1000","3","0.2","22","0.3","72","Carol Triggs","Consumer","Logitech 910-002974 M325 Wireless Mouse for Web Scrolling","Technology","Accessories","Logitech"
"CA-2015-138681","132","2015-12-20 00:00:00","Tucson","Arizona","West","United States","85705","2015-12-22 00:00:00","First Class","973","1678","5","0.2","78","0.35","222","Carol Triggs","Consumer","Xerox 1888","Office Supplies","Paper","Xerox"
"CA-2015-138681","132","2015-12-20 00:00:00","Tucson","Arizona","West","United States","85705","2015-12-22 00:00:00","First Class","974","763","3","0.2","-42","-0.18","242","Carol Triggs","Consumer","Global Low Back Tilter Chair","Furniture","Chairs","Global"
"CA-2015-138709","517","2015-07-04 00:00:00","Richmond","Virginia","South","United States","23223","2015-07-09 00:00:00","Standard Class","975","1850","5","0","8","0.49","16","Maxwell Schwartz","Consumer","Zipper Ring Binder Pockets","Office Supplies","Binders","Other"
"CA-2015-138709","517","2015-07-04 00:00:00","Richmond","Virginia","South","United States","23223","2015-07-09 00:00:00","Standard Class","976","1482","3","0","11","0.5","22","Maxwell Schwartz","Consumer","Southworth Structures Collection","Office Supplies","Paper","Southworth"
"CA-2015-138737","287","2015-12-07 00:00:00","Los Angeles","California","West","United States","90049","2015-12-10 00:00:00","First Class","977","1134","3","0","2","0.28","9","Frank Preis","Consumer","Newell 32","Office Supplies","Art","Newell"
"CA-2015-138940","296","2015-04-11 00:00:00","Austin","Texas","Central","United States","78745","2015-04-16 00:00:00","Second Class","978","942","6","0.2","265","0.35","758","Gary Mitchum","Home Office","Jawbone JAMBOX Wireless Bluetooth Speaker","Technology","Phones","Jawbone"
"CA-2015-139017","624","2015-05-11 00:00:00","Houston","Texas","Central","United States","77095","2015-05-17 00:00:00","Standard Class","979","1002","2","0.2","8","0.16","47","Raymond Messe","Consumer","Logitech ClearChat Comfort/USB Headset H390","Technology","Accessories","Logitech"
"CA-2015-139192","458","2015-05-27 00:00:00","San Francisco","California","West","United States","94109","2015-06-01 00:00:00","Second Class","980","1033","1","0","38","0.38","100","Lena Creighton","Consumer","Logitech Wireless Performance Mouse MX for PC and Mac","Technology","Accessories","Logitech"
"CA-2015-139192","458","2015-05-27 00:00:00","San Francisco","California","West","United States","94109","2015-06-01 00:00:00","Second Class","981","1280","12","0.2","125","0.11","1114","Lena Creighton","Consumer","Plantronics HL10 Handset Lifter","Technology","Phones","Plantronics"
"CA-2015-139283","96","2015-11-23 00:00:00","Detroit","Michigan","Central","United States","48227","2015-11-27 00:00:00","Standard Class","982","1596","3","0","7","0.46","15","Bobby Trafton","Consumer","UniKeep View Case Binders","Office Supplies","Binders","Other"
"CA-2015-139423","219","2015-11-01 00:00:00","Orange","New Jersey","East","United States","7050","2015-11-05 00:00:00","Standard Class","983","663","2","0","22","0.29","76","Deirdre Greer","Corporate","Fellowes Superior 10 Outlet Split Surge Protector","Office Supplies","Appliances","Fellowes"
"CA-2015-139451","245","2015-10-12 00:00:00","San Francisco","California","West","United States","94122","2015-10-16 00:00:00","Standard Class","984","1312","5","0","4","0.28","15","Duane Noonan","Consumer","Premium Writing Pencils, Soft, #2 by Central Association for the Blind","Office Supplies","Art","Other"
